"","Genotype","Seconds1","area1","treatment","Family","Seconds2","area2","Seconds3","area3","Seconds4","area4","Seconds5","area5","RGR1","RGR2","RGR3","RGR4","GXE"
"311","c|WSSWM3-1-0|Q|566",1558994071,28349,"Alone","WSSWM3",1560282240,92674,1561397316,85944,1562869364,80340,1565287855,80692,9.19519257487952e-07,-6.76115683754206e-08,-4.58057702147653e-08,1.80765975187351e-09,"Alone-WSSWM3"
"312","c|WSSWM3-1-0|Q|567",1558986131,26854,"Maple","WSSWM3",1560278998,133830,1561392334,151067,1562862175,170150,1565283496,161596,1.24232078949943e-06,1.08819897323321e-07,8.09318517664661e-08,-2.13028374352325e-08,"Maple-WSSWM3"
"313","c|WSSWM3-1-0|Q|568",1559062256,30988,"Maple","WSSWM3",1560364529,75649,1561475427,110884,1562938747,100703,1565357960,100038,6.85343386990813e-07,3.44208368770705e-07,-6.58154191061687e-08,-2.73869102644732e-09,"Maple-WSSWM3"
"314","d|BWPEM1-9-0|Q|17",1558993516,14597,"Alone","BWPEM1",1560281855,137016,1561397268,181412,1562869314,173503,1565288179,123530,1.73811526250593e-06,2.5163144083219e-07,-3.02815247209098e-08,-1.40442252360088e-07,"Alone-BWPEM1"
"315","d|BWPEM1-9-0|Q|18",1559079571,17118,"Garlic Mustard","BWPEM1",1560372332,52492,1561483402,46893,1562944409,41255,1565364927,44168,8.66772926762659e-07,-1.01516885932115e-07,-8.76765771999293e-08,2.81874488954167e-08,"Garlic Mustard-BWPEM1"
"316","d|BWPEM1-9-0|Q|19",1559069835,17525,"Garlic Mustard","BWPEM1",1560365369,68293,1561476080,71696,1562939567,52820,1565358832,66573,1.04989821910093e-06,4.37806825883913e-08,-2.08778794191407e-07,9.56526809063754e-08,"Garlic Mustard-BWPEM1"
"317","d|BWPEM1-9-0|Q|20",1558994653,61850,"Maple","BWPEM1",1560283117,181669,1561397866,159698,1562870279,124781,1565287432,82479,8.36247074897593e-07,-1.1563304231565e-07,-1.67564624127651e-07,-1.71282697152996e-07,"Maple-BWPEM1"
"318","d|BWPEM1-9-0|Q|21",1559070685,9108.5,"Garlic Mustard","BWPEM1",1560365895,64492,1561476692,71201,1562940237,89931,1565359563,43218,1.51120910247199e-06,8.90942973033128e-08,1.59568613442902e-07,-3.0288833935118e-07,"Garlic Mustard-BWPEM1"
"319","d|BWPEM1-9-0|Q|22",1559070850,57453,"Garlic Mustard","BWPEM1",1560366034,78854,1561477069,82891,1562940799,92445,1565360170,107985,2.44467827816396e-07,4.49386836211497e-08,7.45269833713929e-08,6.42226659355091e-08,"Garlic Mustard-BWPEM1"
"320","d|BWPEM1-9-0|Q|23",1559074917,35257,"Garlic Mustard","BWPEM1",1560371945,150192,1561479114,149345,1562943687,76773,1565363960,97900,1.11736245053367e-06,-5.10799155265344e-09,-4.5433450558916e-07,1.00440542738535e-07,"Garlic Mustard-BWPEM1"
"321","d|BWPEM1-9-0|Q|24",1559075358,23364,"Garlic Mustard","BWPEM1",1560372276,60382,1561482977,72487,1562943923,32777,1565364353,69273,7.32116194780935e-07,1.64505288243025e-07,-5.43264559764202e-07,3.09171581074393e-07,"Garlic Mustard-BWPEM1"
"322","d|BWPEM1-9-0|Q|25",1559072280,29389,"Garlic Mustard","BWPEM1",1560370297,99672,1561477855,68276,1562942207,111993,1565362817,67651,9.40869295489379e-07,-3.41586157198518e-07,3.37950202847268e-07,-2.08242646633841e-07,"Garlic Mustard-BWPEM1"
"323","d|BWPEM1-9-0|Q|26",1559061865,21636,"Maple","BWPEM1",1560364337,136437,1561474492,128203,1562938417,143365,1565357653,105781,1.41385333090664e-06,-5.60714715269553e-08,7.63556061285639e-08,-1.25668974285481e-07,"Maple-BWPEM1"
"324","d|CRSOSO-3-40|Q|61",1559082987,64452,"Garlic Mustard","CRSOSO",1560375475,92077,1561486748,98966,1562947398,96309,1565368202,101728,2.75982773384861e-07,6.49265961524306e-08,-1.86318313237206e-08,2.26126577563942e-08,"Garlic Mustard-CRSOSO"
"325","d|CRSOSO-3-40|Q|62",1558972320,27263,"Alone","CRSOSO",1560269067,215523,1561388863,230499,1562859233,144181,1565279458,192287,1.59440288723746e-06,5.99920803838368e-08,-3.19087759751215e-07,1.18963977679081e-07,"Alone-CRSOSO"
"326","d|CRSOSO-3-40|Q|63",1558985221,61459,"Maple","CRSOSO",1560278316,174135,1561391815,172133,1562861714,159485,1565282770,171559,8.05401439672523e-07,-1.03847660742869e-08,-5.19202747289495e-08,3.01427793705749e-08,"Maple-CRSOSO"
"327","d|CRSOSO-3-40|Q|64",1558992221,33557,"Maple","CRSOSO",1560280977,83837,1561393801,97598,1562866914,119170,1565289417,116895,7.10475025543997e-07,1.36573765407675e-07,1.35559216229106e-07,-7.95662549812378e-09,"Maple-CRSOSO"
"328","d|CRSOSO-3-40|Q|65",1558986999,28151,"Maple","CRSOSO",1560279826,143318,1561393200,198837,1562862810,189348,1565290555,184329,1.25885602607268e-06,2.94078589990621e-07,-3.32733186107727e-08,-1.10655721260101e-08,"Maple-CRSOSO"
"329","d|CRSOSO-3-40|Q|67",1559080888,62419,"Maple","CRSOSO",1560373606,138616,1561484950,167548,1562945346,144760,1565365738,140580,6.17178537005357e-07,1.70570369901874e-07,-1.00104819981177e-07,-1.2105674183266e-08,"Maple-CRSOSO"
"330","d|CRSOSO-3-40|Q|68",1559080293,25610,"Alone","CRSOSO",1560372960,130570,1561484485,171075,1562944932,155486,1565365385,119049,1.26012854138654e-06,2.43082769545097e-07,-6.54226832105174e-08,-1.10318408308784e-07,"Alone-CRSOSO"
"331","d|CWRIC2-X2|Q|96",1559072947,35948,"Maple","CWRIC2",1560370654,122657,1561478109,124014,1562942347,114674,1565362946,105873,9.45759244769153e-07,9.93504964985867e-09,-5.3475693370224e-08,-3.2988965770719e-08,"Maple-CWRIC2"
"332","d|CWRIC2-X2|Q|98",1558998878,43127,"Maple","CWRIC2",1560354891,113605,1561399719,140745,1562873095,129268,1565284370,129083,7.14283910489958e-07,2.0503108933447e-07,-5.77326994112323e-08,-5.93943191064044e-10,"Maple-CWRIC2"
"333","d|DVGM-20|Q|121",1558993896,37851,"Alone","DVGM",1560282141,113052,1561397401,135694,1562869488,140559,1565287946,140791,8.4936521410199e-07,1.63687804483463e-07,2.39285984939957e-08,6.81918715317027e-10,"Alone-DVGM"
"334","d|DVGM-20|Q|122",1559056986,47558,"Maple","DVGM",1560356750,115607,1561472402,124465,1562874831,118051,1565292311,147007,6.83390591864748e-07,6.61747963035719e-08,-3.77258438048261e-08,9.0740552232114e-08,"Maple-DVGM"
"335","d|DVGM-20|Q|125",1559070267,69400,"Maple","DVGM",1560365516,139698,1561476521,176975,1562939985,159304,1565359297,170698,5.40124780837821e-07,2.12893308213812e-07,-7.18802465956654e-08,2.85542281498854e-08,"Maple-DVGM"
"336","d|DVGM-20|Q|126",1559081256,47812,"Alone","DVGM",1560374010,137391,1561485576,172040,1562945977,127468,1565366574,147623,8.16515919845344e-07,2.02323687892626e-07,-2.05328300384663e-07,6.06446979317359e-08,"Alone-DVGM"
"337","d|EFCC2-4-80|Q|153",1559056522,37696,"Alone","EFCC2",1560356407,116440,1561472137,142042,1562874109,105567,1565293691,110435,8.67632237350459e-07,1.78131509988105e-07,-2.11685373233267e-07,1.86318505227639e-08,"Alone-EFCC2"
"338","d|EFCC2-4-80|Q|154",1558998919,24178,"Alone","EFCC2",1560354930,87804,1561399692,97305,1562873056,115690,1565284327,108391,9.5107187840666e-07,9.83413616146401e-08,1.17461689513026e-07,-2.70268834620189e-08,"Alone-EFCC2"
"339","d|EFCC2-4-80|Q|155",1558987609,84616,"Maple","EFCC2",1560280216,156390,1561393332,160360,1562862987,141632,1565290265,188593,4.7518659068253e-07,2.25209235391299e-08,-8.4502242598244e-08,1.17975406811014e-07,"Maple-EFCC2"
"340","d|EFCC2-4-80|Q|156",1559056451,37424,"Maple","EFCC2",1560356374,88979,1561472170,118545,1562874144,95535,1565292360,29713,6.66261137769209e-07,2.57118907480276e-07,-1.53925795224169e-07,-4.82962651811229e-07,"Maple-EFCC2"
"341","d|JARI1-1-80|Q|178",1558972670,21229,"Maple","JARI1",1560269478,94633,1561389122,137356,1562859446,172460,1565279714,143699,1.15255155812404e-06,3.3275741500737e-07,1.54788488739956e-07,-7.53819376224675e-08,"Maple-JARI1"
"342","d|JARI1-1-80|Q|179",1558983018,19979,"Garlic Mustard","JARI1",1560271251,74575,1561390847,59649,1562860542,50883,1565281321,70371,1.02242653967334e-06,-1.99471904559107e-07,-1.08150673701851e-07,1.33945464216594e-07,"Garlic Mustard-JARI1"
"343","d|JARI1-1-80|Q|181",1559073338,12018,"Garlic Mustard","JARI1",1560370893,28240,1561478605,24919,1562943068,27725,1565363459,27901,6.58418245633753e-07,-1.12943479823157e-07,7.28621812454521e-08,2.61445247585035e-09,"Garlic Mustard-JARI1"
"344","d|JARI1-1-80|Q|182",1558974824,27288,"Garlic Mustard","JARI1",1560270849,58352,1561390518,86350,1562860278,70126,1565280813,88666,5.86444388765633e-07,3.50027705086382e-07,-1.41598070842824e-07,9.69136481387761e-08,"Garlic Mustard-JARI1"
"345","d|JARI1-1-80|Q|183",1559074442,16683,"Garlic Mustard","JARI1",1560371606,45943,1561478879,46590,1562943419,40686,1565363736,44232,7.80943088787434e-07,1.26296117861677e-08,-9.25217972188849e-08,3.45262443332308e-08,"Garlic Mustard-JARI1"
"346","d|JARI1-1-80|Q|184",1558993951,15447,"Maple","JARI1",1560282176,100049,1561397378,86883,1562869449,87135,1565287916,115918,1.45024763239743e-06,-1.26522082995804e-07,1.96746905305439e-09,1.18018730242281e-07,"Maple-JARI1"
"347","d|JBBLB2-1-20|Q|201",1559058119,36643,"Alone","JBBLB2",1560357401,109142,1561472951,130938,1562875567,110405,1565292575,126198,8.40023468726449e-07,1.63214685175645e-07,-1.21607415039045e-07,5.53149511497198e-08,"Alone-JBBLB2"
"348","d|JBBLB2-1-20|Q|211",1559074223,34714,"Garlic Mustard","JBBLB2",1560371487,101326,1561478977,107869,1562943545,106241,1565363857,101520,8.25737843568963e-07,5.65011749342498e-08,-1.03835599247308e-08,-1.87803369682482e-08,"Garlic Mustard-JBBLB2"
"349","d|JBBLB2-1-20|Q|212",1559062505,33713,"Garlic Mustard","JBBLB2",1560364742,70060,1561475641,70787,1562939078,71498,1565358231,58859,5.61701516789529e-07,9.29278921997066e-09,6.82920362116623e-09,-8.04102609823738e-08,"Garlic Mustard-JBBLB2"
"350","d|JBBLB2-1-20|Q|213",1558987271,22880,"Alone","JBBLB2",1560280027,116962,1561392931,131522,1562863090,140111,1565289873,133658,1.26209890281451e-06,1.05422428427276e-07,4.30299223431448e-08,-1.94292884760684e-08,"Alone-JBBLB2"
"351","d|JBBLB2-1-20|Q|214",1559082777,23526,"Garlic Mustard","JBBLB2",1560375305,115768,1561486485,136129,1562947064,122788,1565367928,91667,1.23284137434349e-06,1.45804259564038e-07,-7.06183469087402e-08,-1.20740713114389e-07,"Garlic Mustard-JBBLB2"
"352","d|JBBLB2-1-20|Q|215",1559070885,44513,"Garlic Mustard","JBBLB2",1560366014,59082,1561477104,77361,1562940761,80216,1565360130,77173,2.18623031491949e-07,2.42605430833518e-07,2.47600486883816e-08,-1.59848875046181e-08,"Garlic Mustard-JBBLB2"
"353","d|JBCHY1-1-50|Q|237",1559062375,15904,"Garlic Mustard","JBCHY1",1560364632,20629,1561475777,26925,1562939205,25872,1565358385,32266,1.99751049828608e-07,2.39714321921605e-07,-2.72605964951479e-08,9.12923971797061e-08,"Garlic Mustard-JBCHY1"
"354","d|JBCHY1-1-50|Q|238",1558983696,10139,"Garlic Mustard","JBCHY1",1560277218,41805,1561391047,32600,1562860890,36295,1565281626,24227,1.09517006717441e-06,-2.23287112500536e-07,7.30470549331745e-08,-1.66979082819557e-07,"Garlic Mustard-JBCHY1"
"355","d|JBCHY1-1-50|Q|239",1559056167,20144,"Garlic Mustard","JBCHY1",1560356223,107530,1561472309,114084,1562874302,118977,1565292499,112959,1.28830096634333e-06,5.30112740079704e-08,2.99539141459647e-08,-2.14644531051892e-08,"Garlic Mustard-JBCHY1"
"356","d|JBCHY1-1-50|Q|273",1559083489,24615,"Garlic Mustard","JBCHY1",1560375702,76154,1561486892,85156,1562947616,83859,1565368372,77379,8.74005750334437e-07,1.00547397516548e-07,-1.05071536294822e-08,-3.32216014676141e-08,"Garlic Mustard-JBCHY1"
"357","d|JWBOY-2-80|Q|254",1559057323,68190,"Garlic Mustard","JWBOY",1560356918,159814,1561472798,149157,1562875376,79725,1565293087,151813,6.55367797255309e-07,-6.18446396825369e-08,-4.46617749302716e-07,2.66395068474802e-07,"Garlic Mustard-JWBOY"
"358","d|JWBOY-2-80|Q|255",1558983741,52246,"Garlic Mustard","JWBOY",1560277147,231994,1561391083,206775,1562860911,182555,1565281599,199065,1.15257558444325e-06,-1.03309583032548e-07,-8.47580452237845e-08,3.57666527344857e-08,"Garlic Mustard-JWBOY"
"359","d|JWBOY-2-80|Q|256",1559081813,26097,"Garlic Mustard","JWBOY",1560374487,64138,1561485954,113441,1562946460,52783,1565367173,87691,6.95625228631117e-07,5.13056947249601e-07,-5.23855231547019e-07,2.09702720794757e-07,"Garlic Mustard-JWBOY"
"360","d|JWBOY-2-80|Q|258",1559062120,38820,"Maple","JWBOY",1560364451,80398,1561475487,84450,1562938819,75512,1565358036,57786,5.59038925213914e-07,4.42563004260736e-08,-7.64474905429288e-08,-1.10591589020688e-07,"Maple-JWBOY"
"361","d|JWBOY-2-80|Q|260",1558998641.22222,24632.4444444444,"Maple","JWBOY",1560354788,71151,1561399812,110106,1562873191,152576,1565284558,122079,7.82171917374175e-07,4.17826919674309e-07,2.21408948007392e-07,-9.24763656507331e-08,"Maple-JWBOY"
"362","d|JWBOY-2-80|Q|261",1558984415,37171,"Alone","JWBOY",1560277821,121096,1561391485,164282,1562861338,187463,1565282325,202611,9.13135343501005e-07,2.73871512314743e-07,8.98028777392005e-08,3.20969885059586e-08,"Alone-JWBOY"
"363","d|JWBOY-2-80|Q|262",1559060148,49907,"Maple","JWBOY",1560358068,114173,1561473809,145066,1562937432,118678,1565294229,119462,6.37599827776656e-07,2.14632221390766e-07,-1.37176628157183e-07,2.79378577288517e-09,"Maple-JWBOY"
"364","d|KVEDG1-1-80|Q|294",1559062904,27629,"Garlic Mustard","KVEDG1",1560364899,35557,1561475919,39226,1562939442,47647,1565358591,52389,1.93757346914816e-07,8.83897226035001e-08,1.32884742366389e-07,3.92191537537423e-08,"Garlic Mustard-KVEDG1"
"365","d|KVEDG1-1-80|Q|295",1558975366,33390,"Maple","KVEDG1",1560271144,121521,1561390746,169347,1562860489,137423,1565281103,138931,9.96953670610387e-07,2.96411382762151e-07,-1.42124238092617e-07,4.50862746238547e-09,"Maple-KVEDG1"
"366","d|KVEDG1-1-80|Q|296",1559072703.40016,14834,"Maple","KVEDG1",1560370490,78596,1561478216,113462,1562942520,116292,1565363056,90761,1.28480211187437e-06,3.31442226277771e-07,1.68245736129198e-08,-1.02404835796632e-07,"Maple-KVEDG1"
"367","d|KVEDG1-1-80|Q|298",1559081102,38308,"Garlic Mustard","KVEDG1",1560373826,106468,1561485246,123334,1562945801,121315,1565366073,119645,7.90722318806287e-07,1.3230970456267e-07,-1.13009463594406e-08,-5.72722558442358e-09,"Garlic Mustard-KVEDG1"
"368","d|MAVBEL2-1-20|N|320",1558996694,37571,"Maple","MAVBEL2",1560353331,95700,1561398838,115446,1562872213,110621,1565286110,109754,6.89193809578851e-07,1.79419735791368e-07,-2.89762916329207e-08,-3.2596447660806e-09,"Maple-MAVBEL2"
"369","d|MAVBEL2-1-20|N|321",1558971896,19643,"Alone","MAVBEL2",1560268120,186486,1561388500,229076,1562858689,186022,1565278207,183463,1.7363010779695e-06,1.83596330693331e-07,-1.41606881792511e-07,-5.72507995494186e-09,"Alone-MAVBEL2"
"370","d|MAVBEL2-1-20|N|322",1559071396,4582,"Alone","MAVBEL2",1560366315,46966,1561477345,104396,1562941139,93097,1565360582,97580,1.79724627690251e-06,7.18943165231058e-07,-7.82551371232099e-08,1.9438603860284e-08,"Alone-MAVBEL2"
"371","d|MAVBEL2-1-20|N|324",1559060044,33235,"Alone","MAVBEL2",1560358020,100027,1561473856,119248,1562937509,126423,1565294297,123128,8.48888278405076e-07,1.57518854558095e-07,3.99193449852211e-08,-1.12054892113078e-08,"Alone-MAVBEL2"
"372","d|MAVBEL2-1-20|N|325",1558985397,28373,"Maple","MAVBEL2",1560278416,126812,1561391948,135114,1562861832,144740,1565282989,122991,1.1579626331967e-06,5.69477947566631e-08,4.68201319952624e-08,-6.72520813290425e-08,"Maple-MAVBEL2"
"373","d|MHBUR1-4-20|Q|351",1558993424,16912,"Garlic Mustard","MHBUR1",1560281750,46374,1561396962,52362,1562868412,44105,1565288260,44524,7.82966056902452e-07,1.08896048514938e-07,-1.16625085934622e-07,3.90735902430632e-09,"Garlic Mustard-MHBUR1"
"374","d|MHBUR1-4-20|Q|355",1559071205,37834,"Alone","MHBUR1",1560366241,86009,1561476896,127650,1562940513,131843,1565359914,211495,6.34147446632585e-07,3.55502115190355e-07,2.20820590831825e-08,1.95333281580154e-07,"Alone-MHBUR1"
"375","d|MHNAT1-2-0|Q|362",1559082112,14562,"Garlic Mustard","MHNAT1",1560374730,38422,1561486157,64316,1562946671,48762,1565367403,61947,7.50581236091198e-07,4.63528618322133e-07,-1.89561423500934e-07,9.88659049218682e-08,"Garlic Mustard-MHNAT1"
"376","d|MSMID1-1-20|Q|388",1559082272,5548,"Maple","MSMID1",1560374896,30134,1561486001,83594,1562946521,91584,1565367217,78513,1.30913289551061e-06,9.18290930921035e-07,6.25015999465063e-08,-6.3614913959081e-08,"Maple-MSMID1"
"377","d|MSMID1-1-20|Q|391",1558984860,7397,"Maple","MSMID1",1560278107,45977,1561391664,72087,1562861536,90908,1565282585,83712,1.41277478999888e-06,4.03870166910904e-07,1.57819376931834e-07,-3.40619581499953e-08,"Maple-MSMID1"
"378","d|MSMID1-1-20|Q|392",1559060290,26343,"Maple","MSMID1",1560358125,68132,1561473741,90504,1562937333,109620,1565294134,88473,7.32176597912958e-07,2.54520416187858e-07,1.30928421987689e-07,-9.09378513067789e-08,"Maple-MSMID1"
"379","d|MSMID1-1-20|Q|395",1559082552,12406,"Maple","MSMID1",1560375123,35800,1561486236,87938,1562946779,146413,1565367477,139405,8.19891260793975e-07,8.08814339593021e-07,3.49047836786901e-07,-2.02619367265991e-08,"Maple-MSMID1"
"380","d|MSMID1-1-20|Q|396",1558994144,50869,"Alone","MSMID1",1560282299,138219,1561397607,150424,1562869942,127562,1565287821,121570,7.7598245793733e-07,7.58701537683753e-08,-1.11968711154746e-07,-1.98985525526494e-08,"Alone-MSMID1"
"381","d|RULEB1-20|N|426",1559055289,71122,"Alone","RULEB1",1560355633,140723,1561401185,154896,1562873865,145933,1565291980,142011,5.24781678416024e-07,9.17797535124496e-08,-4.04747207184765e-08,-1.12662519691081e-08,"Alone-RULEB1"
"382","d|SMAKC1-B|N|435",1558997687,40837,"Maple","SMAKC1",1560354133,102807,1561399435,105144,1562872824,126409,1565285276,123481,6.80649956492483e-07,2.15032546495451e-08,1.25012364372148e-07,-9.7143419354954e-09,"Maple-SMAKC1"
"383","d|SMAKC1-B|N|442",1559072302,65595,"Garlic Mustard","SMAKC1",1560370279,92739,1561478020,103204,1562942237,78062,1565362783,105218,2.66791801810399e-07,9.6519417368137e-08,-1.90685007239408e-07,1.23332093497761e-07,"Garlic Mustard-SMAKC1"
"384","d|SMAKC1-B|N|443",1558997046,29406,"Garlic Mustard","SMAKC1",1560353541,55337,1561399024,45238,1562872371,71565,1565285894,54757,4.66085777977639e-07,-1.92738017688907e-07,3.11310700079743e-07,-1.1091707567357e-07,"Garlic Mustard-SMAKC1"
"385","d|SMAKC1-B|N|445",1558983500,38828,"Maple","SMAKC1",1560271451,123683,1561390971,142104,1562860695,150177,1565281495,177832,8.99553014703079e-07,1.24015062891024e-07,3.75957761769307e-08,6.9821829950909e-08,"Maple-SMAKC1"
"386","d|SMITH1-20|Q|471",1559082128,50758,"Garlic Mustard","SMITH1",1560374749,86939,1561486131,114274,1562946690,86540,1565367382,115395,4.16314977354049e-07,2.45993141917046e-07,-1.90332837333098e-07,1.18872740019081e-07,"Garlic Mustard-SMITH1"
"387","d|SMITH1-20|Q|472",1558993317,67719,"Garlic Mustard","SMITH1",1560281633,121261,1561397046,160887,1562868608,172751,1565288324,147844,4.52201522671897e-07,2.5349983177255e-07,4.83493023970467e-08,-6.43437442818165e-08,"Garlic Mustard-SMITH1"
"388","d|SMITH1-20|Q|473",1558996477,587,"Maple","SMITH1",1560284055,11905,1561398625,45638,1562871938,107962,1565286220,112566,2.33748086647401e-06,1.2056508096265e-06,5.84423412088096e-07,1.72972349259729e-08,"Maple-SMITH1"
"389","d|SMITH1-20|Q|474",1558998161,1083,"Maple","SMITH1",1560354602,36549,1561399569,87373,1562872969,109744,1565284769,115652,2.5942292057093e-06,8.34028715173767e-07,1.54719743659291e-07,2.17411482416043e-08,"Maple-SMITH1"
"390","d|VRCAN-1-40|Q|499",1559071064,14725,"Garlic Mustard","VRCAN",1560366128,60321,1561477007,67635,1562940615,73838,1565360021,73926,1.08885242140463e-06,1.03022290213009e-07,5.99531457167171e-08,4.92306224452243e-10,"Garlic Mustard-VRCAN"
"391","d|VRCAN-1-40|Q|500",1558971656,31961,"Maple","VRCAN",1560267685,121050,1561388292,147899,1562858003,154890,1565277759,165637,1.0275134845471e-06,1.78765548479181e-07,3.14249394547578e-08,2.77232329980493e-08,"Maple-VRCAN"
"392","d|VRCAN-1-40|Q|502",1559056311,34712,"Garlic Mustard","VRCAN",1560356296,102688,1561472268,95640,1562874224,102512,1565292469,131072,8.34324870234192e-07,-6.37149698534737e-08,4.94942225765585e-08,1.0163028379683e-07,"Garlic Mustard-VRCAN"
"393","d|VRPET2-3-20|Q|506",1558986695,21926,"Maple","VRPET2",1560279301,64411,1561392614,131522,1562862453,147997,1565284107,101070,8.33673430825359e-07,6.41230015303071e-07,8.02930560990025e-08,-1.57486848741327e-07,"Maple-VRPET2"
"394","d|VRPET2-3-20|Q|514",1558995343,2973,"Alone","VRPET2",1560283530,29911,1561398327,51767,1562871419,67584,1565286782,102236,1.79217362207602e-06,4.92041667584888e-07,1.80992353517574e-07,1.71366621741519e-07,"Alone-VRPET2"
"395","d|VRPET2-3-20|Q|525",1558997266,30348,"Alone","VRPET2",1560353814,111253,1561399212,132731,1562872603,132385,1565285703,141264,9.57633839347426e-07,1.68852089564544e-07,-1.7715458205521e-09,2.69015524121753e-08,"Alone-VRPET2"
"396","d|VRPET2-3-20|Q|526",1559072787,59095,"Garlic Mustard","VRPET2",1560370540,134057,1561478193,109361,1562942467,92508,1565363023,114983,6.31182331441755e-07,-1.83821780065287e-07,-1.142950084615e-07,8.98509119738669e-08,"Garlic Mustard-VRPET2"
"397","d|VRPET2-3-20|Q|527",1558994790,39305,"Garlic Mustard","VRPET2",1560283282,69509,1561398135,72103,1562870918,88210,1565287163,89228,4.42458706258145e-07,3.28647917816502e-08,1.36900468683328e-07,4.74892090986619e-09,"Garlic Mustard-VRPET2"
"398","d|VRPET2-3-20|Q|528",1559079836,36579,"Garlic Mustard","VRPET2",1560372540,80867,1561483257,83597,1562944259,62802,1565364705,69601,6.13699288157729e-07,2.98922267638091e-08,-1.95770241367571e-07,4.24682124502877e-08,"Garlic Mustard-VRPET2"
"399","d|VRPET2-3-20|Q|529",1559055929,45931,"Garlic Mustard","VRPET2",1560356092,73131,1561401307,74111,1562873935,69472,1565292167,88912,3.57733671166786e-07,1.27357681049901e-08,-4.38944360911413e-08,1.02026324538624e-07,"Garlic Mustard-VRPET2"
"400","d|VRPET2-3-20|Q|530",1558993206,19783,"Garlic Mustard","VRPET2",1560281533,88216,1561397089,108803,1562868847,68969,1565288409,92630,1.16039279578121e-06,1.8802333106965e-07,-3.09753219816427e-07,1.21904681502441e-07,"Garlic Mustard-VRPET2"
"401","d|VSGARO1-1-0|Q|538",1559055639,50308,"Alone","VSGARO1",1560355868,121342,1561400938,116274,1562873691,107096,1565291784,116637,6.77149098200587e-07,-4.08236101093641e-08,-5.58300314367519e-08,3.52926538728549e-08,"Alone-VSGARO1"
"402","d|VSGARO1-1-0|Q|539",1559070993,37626,"Maple","VSGARO1",1560366070,133950,1561477041,120012,1562940688,171234,1565360062,111638,9.80460077046908e-07,-9.88998436576997e-08,2.42844964898029e-07,-1.76810012978043e-07,"Maple-VSGARO1"
"403","d|VSGARO1-1-0|Q|540",1558975255,1091,"Maple","VSGARO1",1560271054,16703,1561390712,57581,1562860454,81003,1565281061,86928,2.10564573452895e-06,1.10534137046025e-06,2.32213231199103e-07,2.91637588363355e-08,"Maple-VSGARO1"
"404","d|VSGARO1-1-0|Q|541",1559060856,43813,"Maple","VSGARO1",1560358530,157540,1561474168,157033,1562937939,152975,1565357292,139933,9.86186682693266e-07,-2.88930632617337e-09,-1.78863121317848e-08,-3.68324807168389e-08,"Maple-VSGARO1"
"405","d|VSGARO1-1-0|Q|542",1558974748,55457,"Alone","VSGARO1",1560270777,104097,1561390476,151765,1562860220,146299,1565280755,166778,4.85880494246146e-07,3.3670666409473e-07,-2.49572708644085e-08,5.41248583510119e-08,"Alone-VSGARO1"
"406","d|VSGARO1-1-0|Q|543",1559072230,13278,"Alone","VSGARO1",1560370180,85928,1561477892,148963,1562942272,168533,1565362852,127016,1.4387312346383e-06,4.96688865576081e-07,8.42907055229672e-08,-1.16839151583203e-07,"Alone-VSGARO1"
"407","d|WSSWM3-1-0|Q|570",1559073379,51394,"Garlic Mustard","WSSWM3",1560370919,60158,1561478622,64681,1562943087,66655,1565363474,67423,1.21347318986821e-07,6.54444927124163e-08,2.05280202985412e-08,4.73318664831233e-09,"Garlic Mustard-WSSWM3"
"408","e|BWPEM1-9-0|Q|29",1558985782,18774,"Alone","BWPEM1",1560278783,107070,1561392149,223054,1562862014,203033,1565283271,186416,1.34648766107325e-06,6.59200180751101e-07,-6.39823162030994e-08,-3.52658936778936e-08,"Alone-BWPEM1"
"409","e|BWPEM1-9-0|Q|30",1559081852,9265,"Alone","BWPEM1",1560374542,106112,1561485914,123197,1562946425,79842,1565367100,107070,1.8861840660448e-06,1.34329063608595e-07,-2.96974838507841e-07,1.21219554207202e-07,"Alone-BWPEM1"
"410","e|BWPEM1-9-0|Q|31",1558983833,16805,"Alone","BWPEM1",1560277320,110376,1561391158,182759,1562860964,192193,1565281717,207462,1.45514895606115e-06,4.52736956467234e-07,3.4243791666552e-08,3.15803036874444e-08,"Alone-BWPEM1"
"411","e|BWPEM1-9-0|Q|32",1558984093,12501,"Alone","BWPEM1",1560277450,88803,1561391268,165640,1562861108,172974,1565282074,168429,1.51590921308102e-06,5.59693168422595e-07,2.94756813724937e-08,-1.09985014980923e-08,"Alone-BWPEM1"
"412","e|BWPEM1-9-0|Q|33",1559061797,64731,"Alone","BWPEM1",1560364300,173122,1561474521,168123,1562938457,173947,1565357687,139814,7.55281428945844e-07,-2.63917669518415e-08,2.32624928545451e-08,-9.0292236483027e-08,"Alone-BWPEM1"
"413","e|CRSOSO-3-40|Q|50",1559080137,24393,"Garlic Mustard","CRSOSO",1560372867,55621,1561483536,67862,1562944592,77916,1565365016,70727,6.37615450940707e-07,1.79095125169295e-07,9.45583823955443e-08,-3.99946158123103e-08,"Garlic Mustard-CRSOSO"
"414","e|CRSOSO-3-40|Q|51",1558986351,24316,"Alone","CRSOSO",1560279149,76723,1561392457,122718,1562862319,136763,1565283661,140607,8.88821736386295e-07,4.21884606219374e-07,7.37215198060006e-08,1.14478929440017e-08,"Alone-CRSOSO"
