"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"370","d|JWBOY-2-80|Q|256",-0.852448492146734,0.1540417,-1.23784379171009,-2.02389482285528,"JWBOY1","gm",17,4,4745,91,0,1,0,0,1,1892,39.061684,-78.074413,250.9,62,8,15,11,6,6,"",NA,0.559999999999999,NA,6.95625228631117e-07,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.609999999999999,1.57672099921566,0.563956742277523,-0.658565886440869,0.273469387755102,-2.34350667495745,2.10146058084012,1.04813233724653
"371","d|JWBOY-2-80|Q|258",-0.914978792842638,0.14086919,-1.60574737405616,-2.63204061606803,"JWBOY1","m",15,3,3658,NA,2.19722457733622,0,1.94591014905531,1.79175946922805,3,2958,39.061684,-78.074413,250.9,79,8,19,16,5,6,"",4368,1.39,3.07,5.59038925213914e-07,1,71,42,2,75,2,1,1,"0",1,1,1,1.44,0.591591410038314,-0.233359224220254,0.0115632958108417,0.678790087463557,-3.3286362641348,1.30414461434235,2.47427961579509
"372","d|JWBOY-2-80|Q|261",-0.896580400437752,0.147528285,-1.66402985402413,-2.25732086881021,"JWBOY1","a",14,1,14197,NA,1.242453324894,0.5,0,0,2,4470,39.061684,-78.074413,250.9,1,4,3,5,6,4,"",NA,NA,NA,9.13135343501005e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,NA,0.482839309946039,-0.405978367304356,-2.55123526715312,NA,-3.43738836422707,1.13152547125824,NA
"373","d|JWBOY-2-80|Q|262",-1.07862745993235,0.0914142525000001,-1.6447142776118,NA,"JWBOY1","m",10,3,9300,NA,0,0,1.03972077083992,0,3,3330,39.061684,-78.074413,250.9,33,4,7,7,2,2,"",1881,NA,0.47,6.37599827776656e-07,2,102,32,1,98,3,0.333333333333333,1,"0",1,1,1,NA,0.224785630097768,-0.0608901780505452,-1.88694862882633,NA,-3.69544204407534,1.47661366051206,NA
"374","d|KVEDG1-1-80|Q|294",-0.827923440577564,0.15162615,-1.48833000530428,-2.09237561693114,"KVEDG1","gm",17,3,4544,14,2.47082121130465,0,0.80471895621705,2.19722457733622,2,1349.5,39.435278,-76.288333,2,54,6,15,16,9,4,"",NA,1.3,NA,1.93757346914816e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.35,1.01815182581363,-0.0886772552069487,-0.604000703672587,0.634839650145773,-2.90207584835948,1.44882658335565,2.3196371398079
"375","d|KVEDG1-1-80|Q|295",-1.31441383825443,0.2116081075,-1.81160048331875,-2.10991382433772,"KVEDG1","m",10,1,10927,NA,0.549306144334055,0,0,0,6,3572.5,39.435278,-76.288333,2,NA,NA,NA,NA,4,3,"",9493,NA,0.59,9.96953670610387e-07,2,90,34,4,119,8,0.625,1,"0",0,1,1,0,-0.568783445370106,-0.0831907019218562,NA,NA,-4.48901111954322,1.45431313664074,0
"376","d|KVEDG1-1-80|Q|296",NA,NA,NA,NA,"KVEDG1","m",2,4,4403,NA,0.895879734614027,0,1.03972077083992,1.38629436111989,3,2201.5,39.435278,-76.288333,2,74,7,26,29,6,2,"",2704,1.11,0.71,1.28480211187437e-06,2,72,29,2,86,2,1,1,"0",1,1,1,1.16,NA,NA,0.983203173503316,0.542055393586006,NA,NA,1.9931696905016
"377","d|KVEDG1-1-80|Q|298",-1.66125897764712,0.127463345,-1.57695984258812,-1.98775378451883,"KVEDG1","gm",14,4,8010,21,2.30258509299405,2,0.693147180559945,0,3,3720,39.435278,-76.288333,2,NA,NA,NA,NA,5,5,"",NA,NA,NA,7.90722318806287e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.586892479386024,1.05806058719037,NA,NA,-4.50712015355913,2.59556442575297,0
"378","d|MAVBEL2-1-20|N|320",-1.02760357098294,0.148313475,-1.84535648540755,-2.59627918308436,"MAVBEL2","m",16,2,8046,NA,0.346573590279973,0,0,0,3,2109,41.170384,-95.902909,358,NA,NA,NA,NA,4,6,"",1618,NA,0.58,6.89193809578851e-07,2,75,29,2,72,2,1,1,"0",0,1,1,0,-0.170185071963085,-0.634998019029824,NA,NA,-4.09041274613619,0.902505819532777,0
"379","d|MAVBEL2-1-20|N|321",-0.729124271745021,0.20449901,-1.68434776446835,-2.39369281975759,"MAVBEL2","a",2,1,14953,NA,2.6615049895692,0,0,0,3,5252.5,41.170384,-95.902909,358,NA,NA,NA,NA,1,1,"",NA,NA,NA,1.7363010779695e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.714105416333158,-0.72964458422693,NA,NA,-3.20612225783995,0.807859254335671,0
"380","d|MAVBEL2-1-20|N|322",NA,NA,NA,NA,"MAVBEL2","a",22,3,8923,NA,0.80471895621705,0,0.346573590279973,0,2,3395.5,41.170384,-95.902909,358,53,9,21,22,8,3,"",NA,2.82,NA,1.79724627690251e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,2.87,NA,NA,0.241480204644772,1.37711370262391,NA,NA,4.93137673425827
"381","d|MAVBEL2-1-20|N|323",-2.22029391052043,0.0822249975,NA,NA,"MAVBEL2","a",12,5,9874,NA,0,0,1.242453324894,1.09861228866811,4,2522,41.170384,-95.902909,358,NA,NA,NA,NA,8,5,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"382","d|MAVBEL2-1-20|N|324",-0.66623299705882,0.130911515,-1.42649204161151,-2.09307876374455,"MAVBEL2","a",10,3,9572,NA,0,0,0,0,1,3078,41.170384,-95.902909,358,NA,NA,NA,NA,2,3,"",NA,NA,NA,8.48888278405076e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.43642850625052,-0.202016353529375,NA,NA,-2.48379916792259,1.33548748503323,0
"383","d|MAVBEL2-1-20|N|325",-1.09057808054448,0.1347106125,-1.849594304902,-2.15333908345672,"MAVBEL2","m",16,1,8305,NA,0,0,0,2.19722457733622,4,2667.5,41.170384,-95.902909,358,NA,NA,NA,NA,6,4,"",3242,NA,0.74,1.1579626331967e-06,2,92,21,2,101,4,0.5,1,"0",0,1,1,0,-0.28558908164424,-0.542324895371265,NA,NA,-4.20581675581735,0.995178943191336,0
"384","d|MHBUR1-4-20|Q|351",-0.80889584445454,0.24743652,-1.37700997996201,-2.05443751340485,"MHBUR1","gm",7,2,1841,27,0,0,0,0,5,1400,41.9675,-71.7069,128,35,4,7,10,1,4,"",NA,0.25,NA,7.82966056902452e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.3,1.31641090603408,0.152398662722824,-1.70200572738616,0.122084548104956,-2.60381676813903,1.68990250128542,0.515474919957311
"385","d|MHBUR1-4-20|Q|355",-0.904412549602104,0.1238740225,-1.32629412244922,-1.89327596181203,"MHBUR1","a",21,3,13313,NA,0,0,0.346573590279973,0,5,2538,41.9675,-71.7069,128,110,24,48,40,4,2,"",NA,5.37,NA,6.34147446632585e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,5.42,1.27815016486894,0.432692480774556,4.30315392120578,2.62237609329446,-2.64207750930417,1.97019631933716,9.31291355389541
"386","d|MHNAT1-2-0|Q|362",-1.57887699112242,0.14229389,-1.63503438077904,-1.8270001596437,"MHNAT1","gm",18,4,2377,83,0,1,0,0,3,1848,41.96159983,-71.35269983,60,NA,NA,NA,NA,6,3,"",NA,NA,NA,7.50581236091198e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.588199798760016,0.78126315292901,NA,NA,-4.50842747293313,2.31876699149161,0
"387","d|MSMID1-1-20|Q|388",NA,NA,NA,NA,"MSMID1","m",18,4,4794,NA,1.31952866480763,1,0.346573590279973,0,6,2397,41.60111111,-72.70111111,5,NA,NA,NA,NA,6,6,"",6826,NA,NA,1.30913289551061e-06,2,106,41,4,134,4,0.75,1,"1",0,0,1,0,NA,NA,NA,NA,NA,NA,0
"388","d|MSMID1-1-20|Q|390",-1.4777412889166,0.0889886199999999,-1.7490909987836,-2.3524937440095,"MSMID1","m",4,1,10299,NA,1.41660667202811,0,0,0,4,2972,41.60111111,-72.70111111,5,8,1,1,1,7,4,"",3965,NA,0.89,NA,2,77,34,2,87,2,1,1,"0",1,1,1,NA,-0.692159080615727,0.336890321181092,-3.00634773099054,NA,-4.61238675478884,1.87439415974369,NA
"389","d|MSMID1-1-20|Q|391",NA,NA,NA,NA,"MSMID1","m",15,1,4960,NA,NA,NA,NA,1.09861228866811,1,NA,41.60111111,-72.70111111,5,59,7,13,13,6,4,"",12439,0.279999999999999,1.17,1.41277478999888e-06,1,102,44,2,123,6,0.166666666666667,1,NA,1,1,1,0.329999999999999,NA,NA,-0.757014211514162,0.136734693877551,NA,NA,0.56702241195304
"390","d|MSMID1-1-20|Q|392",-1.18243063493616,0.0998777825000001,-1.6586622263938,NA,"MSMID1","m",10,3,6984,NA,1.38629436111989,0,0.693147180559945,0,6,3272,41.60111111,-72.70111111,5,NA,NA,NA,NA,2,2,"",4595,NA,0.71,7.32176597912958e-07,2,105,42,2,127,2,0.5,1,"0",0,1,1,0,0.017895375339344,0.0748408487743138,NA,NA,-3.90233229883377,1.61234468733691,0
"391","d|MSMID1-1-20|Q|395",-1.23779673832429,0.1342317,-1.79383246520026,-2.18342311535975,"MSMID1","m",19,4,8240,NA,3.04452243772342,0,0,0,6,4623,41.60111111,-72.70111111,5,NA,NA,NA,NA,6,3,"",4420,NA,0.359999999999999,8.19891260793975e-07,1,107,39,2,116,2,0,1,"0",0,1,1,0,-0.398190373408427,-0.165100113741033,NA,NA,-4.31841804758154,1.37240372482157,0
"392","d|MSMID1-1-20|Q|396",-0.691575640927283,0.1627541,-1.50922573712929,-1.83410146295075,"MSMID1","a",10,2,8309,NA,0.80471895621705,0,0,0,1,2416,41.60111111,-72.70111111,5,150,17,23,18,4,5,"",NA,3.93,NA,7.7598245793733e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.98,1.19603803204269,-0.362858506961244,1.69095459070618,1.91916909620991,-2.72418964213042,1.17464533160136,6.83863393810032
"393","d|RULEB1-20|N|426",-1.21722637378605,0.0888712325,-1.31122784802724,NA,"RULEB1","a",2,3,12474,NA,0.80471895621705,0,0,0,1,3797,40.328062,-76.505785,146.3,70,14,17,20,4,1,"",NA,3.94,NA,5.24781678416024e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.99,0.791351852210852,0.981344022758856,0.429105878455749,1.92405247813411,-3.12887582196226,2.51884786132146,6.85581643543223
"394","d|SMAKC1-B|N|435",-1.62669958136286,0.118951255,-1.54947370071838,-2.43981408441294,"SMAKC1","m",19,2,8522,NA,0.693147180559945,0,0.346573590279973,0,1,2909,41.173591,-81.643766,307,NA,NA,NA,NA,3,5,"",2448,NA,0.47,6.80649956492483e-07,2,88,34,2,86,2,1,1,"0",0,1,1,0,-0.463336617283395,1.06872736426323,NA,NA,-4.3835642914565,2.60623120282583,0
"395","d|SMAKC1-B|N|442",-1.2797611053906,0.09576644,-1.7410291610415,-2.10211955596999,"SMAKC1","gm",1,4,7805,7,0,0,0,0,4,1085,41.173591,-81.643766,307,79,9,15,18,6,2,"",NA,1.33,NA,2.66791801810399e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.38,-0.341943158770602,0.0326784177196151,-0.0299605222780935,0.649489795918367,-4.26217083294371,1.57018225628222,2.37118463180363
"396","d|SMAKC1-B|N|443",-1.31117194071125,0.12229428,-1.59972934827955,-2.49661666769118,"SMAKC1","gm",17,2,4149,66,1.03972077083992,0,0.346573590279973,1.38629436111989,2,2032.5,41.173591,-81.643766,307,NA,NA,NA,NA,2,6,"",NA,NA,NA,4.66085777977639e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.0562312854971669,0.429587965143787,NA,NA,-3.97645895967028,1.96709180370639,0
"397","d|SMAKC1-B|N|445",-1.07892452061945,0.1215988025,-1.65729160113651,-2.25954834782243,"SMAKC1","m",11,1,9960,NA,0.895879734614027,0,0.693147180559945,0,6,3550,41.173591,-81.643766,307,45,5,8,5,3,1,"",4354,1.01,0.79,8.99553014703079e-07,2,116,30,4,125,4,0.75,1,"0",1,1,1,1.06,0.194184098400992,-0.0911591396416794,-1.74815956062877,0.493221574344023,-3.72604357577212,1.44634469892092,1.8213447171825
"398","d|SMITH1-20|Q|471",-1.37417138600211,0.119054445,-1.49017791998078,-2.44476761551135,"SMITH1","gm",18,4,7687,83,1.44518587894808,0,0.80471895621705,0,3,3651.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,6,3,"",NA,NA,NA,4.16314977354049e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.100688247346834,0.80054773369476,NA,NA,-3.81953942682628,2.33805157225736,0
"399","d|SMITH1-20|Q|472",-1.47537464195835,0.079043805,-1.57620084325518,-2.38337947531738,"SMITH1","gm",7,2,11250,82,0.549306144334055,0,0.693147180559945,0,4,3475,42.43150556,-76.38616667,326,NA,NA,NA,NA,1,4,"",NA,NA,NA,4.52201522671897e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.274374506621134,0.755781868577613,NA,NA,-4.19460218079424,2.29328570714021,0
"400","d|SMITH1-20|Q|473",-1.33700965338132,0.114515425,-1.98209928256351,-2.45321431701051,"SMITH1","m",15,2,9343,NA,0.549306144334055,0,0.346573590279973,0,6,2781.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,9,2,"",6641,NA,NA,2.33748086647401e-06,2,132,54,2,138,2,1,1,"0",0,0,1,0,-1.01465665658325,-0.463136772781041,NA,NA,-4.93488433075636,1.07436706578156,0
"401","d|SMITH1-20|Q|474",-1.27887562045512,0.13817442,-1.4969447655221,-2.43449750430042,"SMITH1","m",20,2,10524,NA,0,0,0.693147180559945,2.30258509299405,3,3309,42.43150556,-76.38616667,326,NA,NA,NA,NA,9,5,"",8822,NA,0.46,2.5942292057093e-06,2,99,36,1,116,7,0.571428571428571,1,"0",0,1,1,0,0.24377576961824,0.628082765762761,NA,NA,-3.67645190455487,2.16558660432536,0
"402","d|VRCAN-1-40|Q|499",-1.73796982596299,0.14711285,NA,NA,"VRCAN","gm",21,3,4928,81,0.895879734614027,0.5,0,0,3,2464,42.003658,-73.328612,203,NA,NA,NA,NA,4,3,"",NA,NA,NA,1.08885242140463e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"403","d|VRCAN-1-40|Q|500",-1.32901346796266,0.110840505,-2.08560938688128,-2.40104084409866,"VRCAN","m",1,1,11170,NA,0.972955074527657,0,0.346573590279973,0,3,2995,42.003658,-73.328612,203,NA,NA,NA,NA,1,6,"",4060,NA,0.6,1.0275134845471e-06,2,80,41,2,93,2,1,1,"0",0,1,1,0,-1.24905235259303,-0.72933026045906,NA,NA,-5.16928002676614,0.808173578103541,0
"404","d|VRCAN-1-40|Q|501",-0.633310097005671,0.13076851,-1.89281446654655,-1.89057248551153,"VRCAN","a",22,4,5209,NA,2.39789527279837,0,0,0,1,5110,42.003658,-73.328612,203,60,9,21,20,8,5,"",NA,3.16,NA,1.3333305874291e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.21,0.375271949546737,-1.39616908653029,0.205979229917624,1.54314868804665,-3.54495572462637,0.141334752032309,5.51558164354322
"405","d|VRCAN-1-40|Q|502",-0.995374427261995,0.129611026666667,-1.61873537519379,-2.08940484910173,"VRCAN","gm",4,3,7954,48,1.05935127678265,0,0,0.693147180559945,2,2651.33333333333,42.003658,-73.328612,203,NA,NA,NA,NA,1,4,"",NA,NA,NA,8.34324870234192e-07,3,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.426124026070973,-0.133579113267827,NA,NA,-3.49410364810214,1.40392472529477,0
"406","d|VRPET2-3-20|Q|506",-1.69485802550244,0.0797817725,-1.62961013396757,-2.255746858913,"VRPET2","m",19,1,6435,NA,1.6094379124341,0,0,0,5,3217.5,42.531117,-72.189784,329.1,NA,NA,NA,NA,6,5,"Y",12173,NA,0.21,8.33673430825359e-07,2,57,45,2,85,6,0.5,1,"0",0,1,1,0,-0.769075890683926,0.984289304852039,NA,NA,-4.68930356485704,2.52179314341464,0
"407","d|VRPET2-3-20|Q|514",-0.81410883690733,0.168574095,-1.65588174035426,-2.1061160791905,"VRPET2","a",13,2,7426,NA,0.972955074527657,1,0,2.56494935746154,3,2448,42.531117,-72.189784,329.1,NA,NA,NA,NA,9,2,"",NA,0.0800000000000001,NA,1.79217362207602e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.13,0.640191835991218,-0.520989859104768,NA,0.0390670553935861,-3.28003583818189,1.01651397945783,0.223372465314835
"408","d|VRPET2-3-20|Q|518",-1.04282657421382,0.15908597,-1.30829003913746,-2.35816306167263,"VRPET2","a",20,2,13498,NA,1.19894763639919,0,0,0,2,4048,42.531117,-72.189784,329.1,NA,NA,NA,NA,9,5,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.08988888131691,0.70318351492572,NA,NA,-2.8303387928562,2.24068735348832,0
"409","d|VRPET2-3-20|Q|525",-0.509549352721775,0.22520953,-1.2804707217761,-2.04295848454694,"VRPET2","a",18,2,4692,NA,0,0.5,0,0,1,3526.5,42.531117,-72.189784,329.1,NA,NA,NA,NA,3,4,"",NA,NA,NA,9.57633839347426e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.04783718865898,-0.101312236394174,NA,NA,-1.87239048551413,1.43619160216843,0
"410","d|VRPET2-3-20|Q|526",-0.85583267427848,0.1551047725,-1.29868660937028,-2.26316214695052,"VRPET2","gm",2,4,8718,16,1.35402510055111,0,0.346573590279973,0,4,2535,42.531117,-72.189784,329.1,99,9,26,29,6,2,"",NA,1.53,NA,6.31182331441755e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.58,1.42543143688138,0.42071643508673,1.38085880015738,0.747157434402332,-2.49479623729172,1.95822027364933,2.71483457844184
"411","d|VRPET2-3-20|Q|527",-1.28976665719265,0.122455495,-1.85461126847998,-2.35465302540258,"VRPET2","gm",12,2,6173,68,1.03972077083992,1,0,0,1,3086.5,42.531117,-72.189784,329.1,NA,NA,NA,NA,2,3,"",NA,NA,NA,4.42458706258145e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.630536612300182,-0.22869032886687,NA,NA,-4.55076428647329,1.30881350969573,0
"412","d|VRPET2-3-20|Q|528",-1.03191449938064,0.1304481375,-1.71776257025781,-2.58560410080019,"VRPET2","gm",9,4,5439,69,0.346573590279973,1,1.03972077083992,0,5,2719.5,42.531117,-72.189784,329.1,72,6,10,20,4,4,"",NA,0.709999999999999,NA,6.13699288157729e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,0.759999999999999,0.128017300220235,-0.315942657712074,-0.468254135520401,0.346720116618075,-3.79221037395288,1.22156118085053,1.30586979722519
"413","d|VRPET2-3-20|Q|529",NA,NA,NA,NA,"VRPET2","gm",3,3,6061,70,1.58902691517397,0,0,0,5,2668,42.531117,-72.189784,329.1,NA,NA,NA,NA,7,5,"",NA,NA,NA,3.57733671166786e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"414","d|VRPET2-3-20|Q|530",-1.36572686994828,0.091005505,NA,NA,"VRPET2","gm",7,2,4900,72,0,1.5,0,0,3,2450,42.531117,-72.189784,329.1,59,13,27,27,1,3,"",NA,4.94,NA,1.16039279578121e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,4.99,NA,NA,1.17322060259399,2.41239067055394,NA,NA,8.57406616862327
"415","d|VSGARO1-1-0|Q|538",-0.749018044426984,0.15633513,-1.59264760094121,-2.05623351887802,"VSGAR01","a",2,3,10695,NA,0,0,0.346573590279973,0,6,3103,44.22842,-69.78268,62,NA,NA,NA,NA,7,5,"",NA,NA,NA,6.77149098200587e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.900346379405101,-0.472863394336589,NA,NA,-3.01988129476801,1.06464044422601,0
"416","d|VSGARO1-1-0|Q|539",-1.11742685799679,0.1132648,-1.69480400211198,-2.20052476912231,"VSGAR01","m",21,3,11803,NA,0,0,0,0,2,3237.5,44.22842,-69.78268,62,NA,NA,NA,NA,8,3,"",4602,NA,0.72,9.80460077046908e-07,2,95,41,2,97,2,1,1,"0",0,1,1,0,0.0400389140155744,-0.119891620075942,NA,NA,-3.88018876015754,1.41761221848666,0
"417","d|VSGARO1-1-0|Q|540",-1.98337602649584,0.0795355775,-2.0741067269457,-2.7101343251259,"VSGAR01","m",10,1,4950,NA,0,0,0,1.09861228866811,5,2475,44.22842,-69.78268,62,NA,NA,NA,NA,3,1,"",6034,NA,1.47,2.10564573452895e-06,2,69,48,2,94,2,0,1,"0",0,1,1,0,-2.31527107935106,0.369432274498326,NA,NA,-6.23549875352417,1.90693611306093,0
"418","d|VSGARO1-1-0|Q|541",-1.27874386525748,0.10444849,-1.60641399213463,-2.22237979400155,"VSGAR01","m",12,3,11456,NA,0,0,0,0,3,3420.5,44.22842,-69.78268,62,NA,NA,NA,NA,2,5,"",4515,NA,0.67,9.86186682693266e-07,2,82,43,2,98,2,0,1,"0",0,1,1,0,-0.0180288514058601,0.360184982030752,NA,NA,-3.93825652557897,1.89768882059335,0
"419","d|VSGARO1-1-0|Q|542",-1.03483730595287,0.1323132725,-1.69747555969437,-2.40751477054518,"VSGAR01","a",9,1,13132,NA,0.549306144334055,0.5,0,0,4,4120.5,44.22842,-69.78268,62,NA,NA,NA,NA,3,1,"",NA,NA,NA,4.85880494246146e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.171690758544983,-0.261553215528699,NA,NA,-3.74853691562813,1.2759506230339,0
"420","d|VSGARO1-1-0|Q|543",-1.2225257971801,0.1192716275,-1.55936953950883,-2.28060044403743,"VSGAR01","a",1,4,9718,NA,0,0,0.549306144334055,0,3,4859,44.22842,-69.78268,62,89,15,40,41,6,2,"",NA,1.64,NA,1.4387312346383e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.69,0.188543613000859,0.383240341890337,3.09649228202314,0.800874635568513,-3.73168406117225,1.92074418045294,2.90384204909285
"421","d|WSSWM3-1-0|Q|570",-1.06868605069491,0.1228338925,-1.52526084994892,-1.97571966606127,"WSSWM3","gm",4,4,5993,31,0.549306144334055,1,0,0,1,2325,39.90891,-75.35907,23,NA,NA,NA,NA,3,3,"",NA,NA,NA,1.21347318986821e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.527325425719583,0.214940499882624,NA,NA,-3.39290224845353,1.75244433844522,0
"422","e|BWPEM1-9-0|Q|28",NA,NA,NA,NA,"BWPEM1","a",4,1,14694,NA,NA,NA,NA,0,5,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,7,4,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"423","e|BWPEM1-9-0|Q|29",-0.443367652438023,0.2082629225,-1.29902146541881,-2.11223299931973,"BWPEM1","a",17,1,12159,NA,0.346573590279973,0,0,2.30258509299405,4,2599.5,37.373261,-80.524986,1156,NA,NA,NA,NA,9,3,"",NA,NA,NA,1.34648766107325e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.11405538096552,-0.254957077926514,NA,NA,-1.80617229320759,1.28254676063609,0
"424","e|BWPEM1-9-0|Q|30",NA,NA,NA,NA,"BWPEM1","a",17,4,9082,NA,NA,NA,NA,0,2,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,6,6,"",NA,NA,NA,1.8861840660448e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"425","e|BWPEM1-9-0|Q|31",-1.46550964766826,0.1383100175,-1.63482414421133,-2.30837108389873,"BWPEM1","a",12,1,12111,NA,1.44518587894808,0,0,0,5,5765.5,37.373261,-80.524986,1156,NA,NA,NA,NA,8,2,"",NA,NA,NA,1.45514895606115e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.398205765235257,0.596291245339939,NA,NA,-4.31843343940837,2.13379508390254,0
"426","e|BWPEM1-9-0|Q|32",NA,NA,NA,NA,"BWPEM1","a",13,1,12558,NA,NA,NA,NA,0,2,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,5,3,"",NA,NA,NA,1.51590921308102e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"427","e|BWPEM1-9-0|Q|33",-1.25332684774425,0.1017031025,NA,NA,"BWPEM1","a",14,3,11915,NA,0.895879734614027,0.5,0.549306144334055,0,4,3612.5,37.373261,-80.524986,1156,NA,NA,NA,NA,5,6,"",NA,NA,NA,7.55281428945844e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"428","e|CRSOSO-3-40|Q|50",-1.1255212033621,0.1243671325,-1.86656631237368,-2.67275506019708,"CRSORO","gm",10,4,5502,61,2.85851385070311,3.5,0,0,5,2475,44.89568,-68.675117,59,NA,NA,NA,NA,4,4,"",NA,NA,NA,6.37615450940707e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.384619768074619,-0.526653902707219,NA,NA,-4.30484744224773,1.01084993585538,0
"429","e|CRSOSO-3-40|Q|51",-1.18089201337182,0.1293290975,-1.67552338396052,-2.17582685002762,"CRSORO","a",18,1,9821,NA,1.497866136777,0,0,0,6,3377.5,44.89568,-68.675117,59,85,10,20,21,9,3,"",NA,1.64,NA,8.88821736386295e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.69,-0.0198916152254426,0.0310932890407208,0.536645479768187,0.800874635568513,-3.94011928939855,1.56859712760332,2.90384204909285
"430","e|CRSOSO-3-40|Q|54",-1.2910619781154,0.1128101675,-1.69660696654756,-2.45032357120819,"CRSORO","a",12,1,17238,NA,2.78034081550776,0,0.346573590279973,0,4,6027,44.89568,-68.675117,59,33,4,8,6,8,2,"",NA,0.42,NA,9.62625517446207e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.47,-0.254503615119205,0.15979276258209,-1.88709562600041,0.205102040816327,-4.17473128929231,1.69729660114469,0.807577374599787
